Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Company,Company response,Timely response?,Consumer disputed?,mes
1258950,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",FL,34747.0,0 days,Ocwen,In progress,False,,2
1258943,Bank account or service,Checking account,Problems caused by my funds being low,PA,16159.0,0 days,First National Bank of Pennsylvania,Closed with non-monetary relief,True,Yes,2
1258990,Credit card,,Identity theft / Fraud / Embezzlement,NY,10021.0,0 days,GE Capital Retail,Closed with non-monetary relief,True,,2
1258955,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",OR,97221.0,0 days,Nationstar Mortgage,In progress,True,,2
1258959,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",VA,23456.0,3 days,Ocwen,Closed with explanation,True,,2
1259021,Credit card,,Balance transfer fee,MA,1201.0,0 days,RBS Citizens,In progress,True,,2
1258984,Credit card,,APR or interest rate,MD,21911.0,0 days,Citibank,Closed with explanation,True,,2
1258970,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",GA,30701.0,0 days,"Green Tree Servicing, LLC",In progress,True,,2
1258982,Bank account or service,Other bank product/service,"Account opening, closing, or management",NY,13905.0,5 days,"Green Tree Servicing, LLC",In progress,True,,2
1259001,Credit card,,Cash advance fee,WI,53122.0,0 days,JPMorgan Chase,Closed with monetary relief,True,,2
1259005,Credit card,,Other,CA,91801.0,6 days,Capital One,Closed with explanation,True,,2
1259002,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",OH,44030.0,6 days,Wells Fargo,In progress,True,,2
1259011,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",FL,33040.0,0 days,"PennyMac Loan Services, LLC",Closed with explanation,True,,2
1259048,Debt collection,Medical,Taking/threatening an illegal action,TX,77373.0,0 days,Encore Capital Group,Closed with explanation,True,,2
1259116,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",GA,30296.0,3 days,FCI Lender Services Inc.,Closed with explanation,True,Yes,2
1259096,Bank account or service,Checking account,"Account opening, closing, or management",CT,6108.0,6 days,Santander Bank US,Closed,True,,2
1259117,Debt collection,Auto,Disclosure verification of debt,OK,74354.0,1 days,"Love, Beal & Nixon, P.C.",Closed with explanation,True,,2
1258086,Debt collection,Federal student loan,Communication tactics,CT,6451.0,0 days,JPMorgan Chase,Closed with explanation,True,,2
1259041,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",FL,33548.0,0 days,Nationstar Mortgage,Closed with explanation,True,,2
1259040,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",VA,22304.0,6 days,"Shellpoint Partners, LLC",Closed with explanation,True,Yes,2
1259085,Credit reporting,,Incorrect information on credit report,SC,29572.0,15 days,Equifax,In progress,True,,2
1259078,Payday loan,,Can't contact lender,OH,44647.0,6 days,ACE Cash Express Inc.,Closed with explanation,True,,2
1259436,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",PA,15146.0,3 days,Wells Fargo,Closed with explanation,True,,2
1259053,Debt collection,Credit card,False statements or representation,SC,29607.0,0 days,Encore Capital Group,In progress,True,,2
1259435,Debt collection,"Other (phone, health club, etc.)",False statements or representation,GA,30542.0,5 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,Yes,2
1259076,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",WI,53188.0,0 days,Ocwen,In progress,True,,2
1259434,Credit card,,Billing statement,CA,92692.0,0 days,Amex,Closed with explanation,True,,2
1259057,Consumer loan,Vehicle loan,Managing the loan or lease,GA,31763.0,0 days,Ally Financial Inc.,In progress,True,,2
1259112,Bank account or service,Checking account,"Account opening, closing, or management",NJ,7103.0,1 days,Bank of America,Closed with explanation,True,,2
1259425,Credit reporting,,Incorrect information on credit report,MD,20782.0,0 days,Equifax,Closed with explanation,True,,2
1259106,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",AZ,85208.0,0 days,Bank of America,In progress,True,,2
1259431,Student loan,Non-federal student loan,Can't repay my loan,NY,11102.0,6 days,Navient,Closed with explanation,True,,2
1259211,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",NY,10011.0,0 days,Ocwen,In progress,True,,2
1259243,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",CA,91204.0,0 days,Ocwen,Closed with explanation,True,,2
1259222,Credit reporting,,Unable to get credit report/credit score,OH,44234.0,0 days,Equifax,Closed with non-monetary relief,True,,2
1259212,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",CA,91730.0,6 days,Ocwen,Closed with explanation,True,,2
1259214,Credit reporting,,Incorrect information on credit report,CA,92707.0,0 days,Equifax,In progress,True,,2
1259408,Debt collection,Medical,Cont'd attempts collect debt not owed,FL,33681.0,0 days,"Stallings Financial Group, Inc.",Closed with explanation,True,Yes,2
1258464,Credit reporting,,Incorrect information on credit report,CA,92683.0,0 days,Equifax,Closed with explanation,True,,2
1259404,Credit reporting,,Incorrect information on credit report,CA,93004.0,0 days,Experian,In progress,True,,2
1259187,Mortgage,Other mortgage,"Application, originator, mortgage broker",CA,94019.0,0 days,Wells Fargo,In progress,True,,2
1259137,Credit reporting,,Incorrect information on credit report,TN,37034.0,0 days,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,True,Yes,2
1259138,Bank account or service,Other bank product/service,"Account opening, closing, or management",MT,59624.0,5 days,U.S. Bancorp,Closed with monetary relief,True,,2
1259799,Mortgage,Reverse mortgage,"Application, originator, mortgage broker",SC,29745.0,1 days,American Advisors Group,Closed with explanation,True,,2
1259185,Credit reporting,,Incorrect information on credit report,PA,18102.0,15 days,TransUnion,Closed with explanation,True,,2
1259174,Debt collection,"Other (phone, health club, etc.)",False statements or representation,FL,32208.0,1 days,"I.C. System, Inc.",Closed with explanation,True,,2
1258080,Debt collection,Credit card,Cont'd attempts collect debt not owed,NV,89106.0,6 days,JPMorgan Chase,Closed with explanation,True,,2
1259045,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",FL,33317.0,0 days,"Green Tree Servicing, LLC",In progress,True,,2
1258916,Debt collection,,Cont'd attempts collect debt not owed,IL,60647.0,0 days,"NRA Group, LLC",Closed with explanation,True,Yes,2
1259191,Consumer loan,Vehicle loan,Managing the loan or lease,IL,60647.0,0 days,Nissan Motor Acceptance Corporation,In progress,True,,2
1259794,Credit card,,Customer service / Customer relations,PA,15032.0,0 days,GE Capital Retail,Closed with explanation,True,Yes,2
1259157,Credit card,,Other,MO,64156.0,4 days,GE Capital Retail,Closed with non-monetary relief,True,,2
1259200,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",PA,15228.0,0 days,PNC Bank,In progress,True,,2
1259316,Debt collection,,Taking/threatening an illegal action,GA,30094.0,1 days,JPMorgan Chase,Closed with explanation,True,,2
1259155,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,90710.0,0 days,Nationstar Mortgage,In progress,True,,2
1259153,Debt collection,,Cont'd attempts collect debt not owed,AZ,85044.0,0 days,"National Enterprise Systems, Inc.",Closed with explanation,True,,2
1259194,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,NY,12305.0,0 days,"Pinnacle Credit Services, LLC",Closed with explanation,True,,2
1259164,Mortgage,VA mortgage,Settlement process and costs,GA,30005.0,0 days,"PennyMac Loan Services, LLC",Closed with monetary relief,True,,2
1259193,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,NY,12305.0,0 days,"Stephens and Michaels Associates, Inc.",Closed with explanation,True,,2
1259937,Debt collection,Medical,False statements or representation,IL,61701.0,1 days,"Avadyne Health Holdings, Inc",In progress,True,,2
1259252,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",IL,60540.0,6 days,Amerisave,Closed with explanation,True,Yes,2
1259238,Credit card,,Closing/Cancelling account,NV,89662.0,0 days,Amex,In progress,True,,2
1259206,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,92543.0,0 days,Bank of America,In progress,True,,2
1259230,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",NY,10010.0,0 days,TD Bank,Closed with explanation,True,,2
1259218,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",TX,75137.0,6 days,Ocwen,In progress,True,,2
1259229,Credit reporting,,Incorrect information on credit report,CA,92336.0,0 days,Experian,In progress,True,,2
1259224,Bank account or service,Other bank product/service,Problems caused by my funds being low,NC,27847.0,0 days,PNC Bank,In progress,True,,2
1259249,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,TX,77498.0,6 days,"Recovery One, LLC",Closed with explanation,True,,2
1259337,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,90605.0,0 days,Ocwen,Closed with explanation,True,,2
1258235,Credit reporting,,Incorrect information on credit report,NY,11510.0,0 days,Equifax,Closed with explanation,True,,2
1259276,Debt collection,"Other (phone, health club, etc.)",False statements or representation,VA,22038.0,6 days,AllianceOne Recievables Management,Closed with explanation,True,,2
1259268,Credit card,,Billing statement,CA,91942.0,0 days,Citibank,Closed with explanation,True,,2
1259271,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,OH,45340.0,0 days,"Debt Recovery Solutions, LLC",Closed with explanation,True,,2
1259312,Credit reporting,,Credit reporting company's investigation,MD,21044.0,0 days,Equifax,In progress,True,,2
1257707,Credit reporting,,Credit monitoring or identity protection,NY,10010.0,0 days,Experian,Closed with non-monetary relief,True,Yes,2
1257706,Bank account or service,Checking account,"Account opening, closing, or management",UT,84129.0,1 days,Wells Fargo,Closed with non-monetary relief,True,,2
1259295,Debt collection,Medical,Improper contact or sharing of info,TN,38024.0,6 days,GE Capital Retail,Closed with explanation,True,,2
1257714,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",TX,75115.0,0 days,JPMorgan Chase,Closed with explanation,True,,2
1259288,Credit card,,Billing disputes,CA,95350.0,6 days,Capital One,In progress,True,,2
1259286,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NY,14223.0,0 days,Nationstar Mortgage,Closed with explanation,True,Yes,2
1259284,Bank account or service,Other bank product/service,"Account opening, closing, or management",NV,89115.0,6 days,Springleaf Finance Corporation,In progress,True,,2
1257712,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",NC,27027.0,3 days,Round Point Mortgage,Closed with explanation,True,,2
1259303,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",FL,33040.0,6 days,Nationstar Mortgage,Closed with explanation,True,,2
1257724,Debt collection,Credit card,Improper contact or sharing of info,FL,34222.0,0 days,IBERIABANK,Closed with explanation,True,,2
1257743,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",VA,22303.0,6 days,"Servis One, Inc.",Closed with explanation,True,,2
1259983,Credit reporting,,Incorrect information on credit report,MA,1701.0,1 days,TransUnion,Closed with explanation,True,,2
1259348,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",VT,5201.0,0 days,Bank of America,In progress,True,,2
1259345,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",TX,76015.0,6 days,JPMorgan Chase,In progress,True,,2
1259341,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,FL,33063.0,0 days,"Enhanced Recovery Company, LLC",Closed with explanation,True,Yes,2
1259352,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,IL,60607.0,0 days,"Franklin Collection Service, Inc.",Closed with explanation,True,,2
1259403,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,WI,54304.0,0 days,Stellar Recovery Inc.,Closed with explanation,True,,2
1259399,Debt collection,"Other (phone, health club, etc.)",Communication tactics,PA,17331.0,6 days,Encore Capital Group,Closed with explanation,True,,2
1259368,Debt collection,,Cont'd attempts collect debt not owed,GA,30066.0,6 days,"Portfolio Recovery Associates, Inc.",Closed with explanation,True,,2
1259158,Consumer loan,Installment loan,Managing the loan or lease,MS,39325.0,6 days,TD Bank,Closed with monetary relief,True,,2
1259362,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",CA,92545.0,6 days,JPMorgan Chase,Closed with explanation,True,,2
1259381,Credit reporting,,Credit monitoring or identity protection,CA,95814.0,6 days,First Data Corporation,Closed with explanation,True,,2
1259380,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",VT,2857.0,0 days,"Select Portfolio Servicing, Inc",Closed with explanation,True,Yes,2
1259383,Debt collection,,Cont'd attempts collect debt not owed,MN,55343.0,0 days,"First National Collection Bureau, Inc.",Closed with explanation,True,,2
1259804,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",LA,70818.0,0 days,Citibank,In progress,True,,2
1259389,Debt collection,,Cont'd attempts collect debt not owed,NJ,8812.0,0 days,"Enhanced Recovery Company, LLC",Closed with explanation,True,,2
1259388,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",MO,63131.0,6 days,U.S. Bancorp,In progress,True,,2
1259790,Credit reporting,,Incorrect information on credit report,TX,77534.0,0 days,TransUnion,Closed with explanation,True,,2
1259432,Student loan,Non-federal student loan,Can't repay my loan,NY,11102.0,6 days,Discover,Closed with explanation,True,,2
1259466,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",VA,22219.0,0 days,"Select Portfolio Servicing, Inc",Closed with explanation,True,,2
